"","STATEFP","COUNTYFP","COUNAME","STNAME","POPULATION","LATITUDE","LONGITUDE"
"634",17,77,"Jackson","Illinois",60218,37.747793,-89.274031
"635",17,79,"Jasper","Illinois",9698,39.003765,-88.159885
"636",17,81,"Jefferson","Illinois",38827,38.308488,-88.910808
"637",17,83,"Jersey","Illinois",22985,39.072862,-90.32042
"638",17,85,"Jo Daviess","Illinois",22678,42.411324,-90.305944
"639",17,87,"Johnson","Illinois",12582,37.474558,-88.882358
"640",17,89,"Kane","Illinois",515269,41.918111,-88.331264
"641",17,91,"Kankakee","Illinois",113449,41.148582,-87.850867
"642",17,93,"Kendall","Illinois",114736,41.663724,-88.379066
"643",17,95,"Knox","Illinois",52919,40.937032,-90.328601
"644",17,97,"Lake","Illinois",703462,42.313072,-87.969458
"645",17,99,"LaSalle","Illinois",113924,41.350798,-88.895997
"646",17,101,"Lawrence","Illinois",16833,38.718291,-87.748328
"647",17,103,"Lee","Illinois",36031,41.810242,-89.398207
"648",17,105,"Livingston","Illinois",38950,40.907044,-88.573187
"649",17,107,"Logan","Illinois",30305,40.140775,-89.361505
"650",17,109,"McDonough","Illinois",32612,40.469472,-90.669344
"651",17,111,"McHenry","Illinois",308760,42.271472,-88.34988
"652",17,113,"McLean","Illinois",169572,40.494123,-88.954977
"653",17,115,"Macon","Illinois",110768,39.851176,-88.947076
"654",17,117,"Macoupin","Illinois",47765,39.19403,-89.877035
"655",17,119,"Madison","Illinois",269282,38.801396,-90.018097
"656",17,121,"Marion","Illinois",39437,38.59071,-89.016967
"657",17,123,"Marshall","Illinois",12640,41.043034,-89.315638
"658",17,125,"Mason","Illinois",14666,40.286475,-89.898924
"659",17,127,"Massac","Illinois",15429,37.178592,-88.714109
"660",17,129,"Menard","Illinois",12705,39.99726,-89.799507
"661",17,131,"Mercer","Illinois",16434,41.214043,-90.687167
"662",17,133,"Monroe","Illinois",32957,38.358529,-90.171163
"663",17,135,"Montgomery","Illinois",30104,39.198961,-89.505319
"664",17,137,"Morgan","Illinois",35547,39.718155,-90.231161
"665",17,139,"Moultrie","Illinois",14846,39.631979,-88.614419
"666",17,141,"Ogle","Illinois",53497,42.028653,-89.256098
"667",17,143,"Peoria","Illinois",186494,40.742915,-89.638993
"668",17,145,"Perry","Illinois",22350,38.058514,-89.323862
"669",17,147,"Piatt","Illinois",16729,40.007008,-88.581585
"670",17,149,"Pike","Illinois",16430,39.621311,-90.859127
"671",17,151,"Pope","Illinois",4470,37.39893,-88.54991
"672",17,153,"Pulaski","Illinois",6161,37.199543,-89.13475
"673",17,155,"Putnam","Illinois",6006,41.229306,-89.270945
"674",17,157,"Randolph","Illinois",33476,38.055541,-89.809249
"675",17,159,"Richland","Illinois",16233,38.725943,-88.088315
"676",17,161,"Rock Island","Illinois",147546,41.489142,-90.504005
"677",17,163,"St. Clair","Illinois",270056,38.550219,-90.000674
"678",17,165,"Saline","Illinois",24913,37.754786,-88.536395
"679",17,167,"Sangamon","Illinois",197465,39.772757,-89.652867
"680",17,169,"Schuyler","Illinois",7544,40.13118,-90.568639
"681",17,171,"Scott","Illinois",5355,39.645737,-90.462754
"682",17,173,"Shelby","Illinois",22363,39.396539,-88.802073
"683",17,175,"Stark","Illinois",5994,41.098377,-89.792451
"684",17,177,"Stephenson","Illinois",47711,42.324139,-89.644541
"685",17,179,"Tazewell","Illinois",135394,40.602899,-89.534104
"686",17,181,"Union","Illinois",17808,37.46858,-89.236505
"687",17,183,"Vermilion","Illinois",81625,40.149683,-87.654806
"688",17,185,"Wabash","Illinois",11947,38.431283,-87.789625
"689",17,187,"Warren","Illinois",17707,40.890638,-90.636371
"690",17,189,"Washington","Illinois",14716,38.359407,-89.39393
"691",17,191,"Wayne","Illinois",16760,38.406869,-88.422496
"692",17,193,"White","Illinois",14665,38.089959,-88.192241
"693",17,195,"Whiteside","Illinois",58498,41.780798,-89.823253
"694",17,197,"Will","Illinois",677560,41.565138,-88.057232
"695",17,199,"Williamson","Illinois",66357,37.755675,-88.974979
"696",17,201,"Winnebago","Illinois",295266,42.307128,-89.06224
"697",17,203,"Woodford","Illinois",38664,40.771239,-89.29031
"698",18,1,"Adams","Indiana",34387,40.753767,-84.934317
"699",18,3,"Allen","Indiana",355329,41.098642,-85.122329
"700",18,5,"Bartholomew","Indiana",76794,39.216785,-85.902794
"701",18,7,"Benton","Indiana",8854,40.575066,-87.291433
"702",18,9,"Blackford","Indiana",12766,40.469726,-85.34419
"703",18,11,"Boone","Indiana",56640,40.013009,-86.398737
"704",18,13,"Brown","Indiana",15242,39.236241,-86.20969
"705",18,15,"Carroll","Indiana",20155,40.578983,-86.600098
"706",18,17,"Cass","Indiana",38966,40.747104,-86.339592
"707",18,19,"Clark","Indiana",110232,38.371546,-85.732035
"708",18,21,"Clay","Indiana",26890,39.469066,-87.124217
"709",18,23,"Clinton","Indiana",33224,40.298201,-86.512307
"710",18,25,"Crawford","Indiana",10713,38.313435,-86.423444
"711",18,27,"Daviess","Indiana",31648,38.696963,-87.098076
"712",18,29,"Dearborn","Indiana",50047,39.14462,-84.920935
"713",18,31,"Decatur","Indiana",25740,39.319975,-85.494211
"714",18,33,"DeKalb","Indiana",42223,41.378214,-85.034285
"715",18,35,"Delaware","Indiana",117671,40.20517,-85.401962
"716",18,37,"Dubois","Indiana",41889,38.357067,-86.914032
"717",18,39,"Elkhart","Indiana",197559,41.637679,-85.906728
"718",18,41,"Fayette","Indiana",24277,39.640791,-85.147496
"719",18,43,"Floyd","Indiana",74578,38.321514,-85.855645
"720",18,45,"Fountain","Indiana",17240,40.152089,-87.271946
"721",18,47,"Franklin","Indiana",23087,39.401885,-85.070265
"722",18,49,"Fulton","Indiana",20836,41.059389,-86.220078
"723",18,51,"Gibson","Indiana",33503,38.30918,-87.546685
"724",18,53,"Grant","Indiana",70061,40.525253,-85.644413
"725",18,55,"Greene","Indiana",33165,39.052316,-86.992172
"726",18,57,"Hamilton","Indiana",274569,40.002534,-86.059737
"727",18,59,"Hancock","Indiana",70002,39.811662,-85.824125
"728",18,61,"Harrison","Indiana",39364,38.233745,-86.097474
"729",18,63,"Hendricks","Indiana",145448,39.772784,-86.415055
"730",18,65,"Henry","Indiana",49462,39.928644,-85.403678
"731",18,67,"Howard","Indiana",82752,40.470704,-86.132959
"732",18,69,"Huntington","Indiana",37124,40.870224,-85.487085
"733",18,71,"Jackson","Indiana",42376,38.925896,-85.942654
"734",18,73,"Jasper","Indiana",33478,41.075783,-87.149436
"735",18,75,"Jay","Indiana",21253,40.428424,-85.033025
"736",18,77,"Jefferson","Indiana",32428,38.758956,-85.433692
"737",18,79,"Jennings","Indiana",28525,39.005169,-85.648821
"738",18,81,"Johnson","Indiana",139654,39.553276,-86.113609
"739",18,83,"Knox","Indiana",38440,38.698623,-87.45768
"740",18,85,"Kosciusko","Indiana",77358,41.266796,-85.830484
"741",18,87,"LaGrange","Indiana",37128,41.6324,-85.46117
"742",18,89,"Lake","Indiana",496005,41.526226,-87.408155
"743",18,91,"LaPorte","Indiana",111467,41.631837,-86.790977
"744",18,93,"Lawrence","Indiana",46134,38.846386,-86.495718
"745",18,95,"Madison","Indiana",131636,40.11412,-85.708901
"746",18,97,"Marion","Indiana",903393,39.791299,-86.135905
"747",18,99,"Marshall","Indiana",47051,41.347248,-86.273082
"748",18,101,"Martin","Indiana",10334,38.678357,-86.848113
"749",18,103,"Miami","Indiana",36903,40.730651,-86.073933
"750",18,105,"Monroe","Indiana",137974,39.162879,-86.537697
"751",18,107,"Montgomery","Indiana",38124,40.03511,-86.90006
"752",18,109,"Morgan","Indiana",68894,39.512251,-86.399318
"753",18,111,"Newton","Indiana",14244,40.994087,-87.380385
"754",18,113,"Noble","Indiana",47536,41.413892,-85.391205
"755",18,115,"Ohio","Indiana",6128,38.954549,-84.911295
"756",18,117,"Orange","Indiana",19840,38.562156,-86.496982
"757",18,119,"Owen","Indiana",21575,39.315596,-86.799822
"758",18,121,"Parke","Indiana",17339,39.758327,-87.227997
